dataset,method,model,imputation,base_model,F1,missing_perc
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.015075362332270737,0.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.02045166694864276,20.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.02706295489572476,40.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.04176631051282842,50.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.03456537538839828,60.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.023790656276992027,70.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.023630206287089436,80.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.01957088266812101,90.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.014357240053650243,95.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.012667897182716444,98.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.020939632444168736,0.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.023056778576275368,20.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.022902889721793284,40.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.028961173200817095,50.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.02831203924323884,60.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.028989955357142858,70.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.03822455108165318,80.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.03360224581227418,90.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.017233980672604773,95.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.015234435458907292,98.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.01827842916012559,0.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.018714431635779953,20.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.02653396313207033,40.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.027944498337028827,50.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.03402692902962299,60.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.03645048372609913,70.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.03999104257869502,80.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.02619668692375736,90.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.019605042702298528,95.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.0047335203366058905,98.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.046980335288516833,0.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.05442421754346943,20.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.049804829172627234,40.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.04769953353937729,50.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.03355224227672427,60.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.01859632809603263,70.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.011213716594438428,80.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.0052265868380062305,90.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.006361169910274233,95.0
Isolet,mcar,mean supervised_cae,mean,supervised_cae,0.005646893392823239,98.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.04693834903058812,0.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.04780294974325552,20.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.0532217322888246,40.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.050490339183671046,50.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.04585375290978888,60.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.03617631528417819,70.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.02979113520408163,80.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.02085142697614429,90.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.012035257391979089,95.0
Isolet,mcar,ice supervised_cae,ice,supervised_cae,0.005557892206933847,98.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.04321533368198079,0.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.04888512750346925,20.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.06985879464444407,40.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.05686799877489272,50.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.060871755711393874,60.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.04742727400124904,70.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.03697047112857831,80.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.023610314160711014,90.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.006525624244865082,95.0
Isolet,mcar,missforest supervised_cae,missforest,supervised_cae,0.003075787401574803,98.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.1916315714254127,0.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.1475839286045805,20.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.07698848213762643,40.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.03870287109650242,50.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.018259330759330755,60.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.01115133422047906,70.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.00945216049382716,80.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.006488347457627118,90.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.00496358082706767,95.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.005671296296296296,98.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.19327470654129836,0.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.20678137880383102,20.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.15745026203709261,40.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.1626523450696111,50.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.10934951488307382,60.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.06765747356394781,70.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.020166968642365096,80.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.008356408227848102,90.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.00528169014084507,95.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.0042775665399239545,98.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.20274362428052026,0.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.17607545359057267,20.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.17852397718551213,40.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.15489652585987562,50.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.10489793713884735,60.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.060725450157408684,70.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.03132036102484472,80.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.018368752989000477,90.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.011116614564107296,95.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.009226277908343126,98.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.02681640577504959,0.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.03505286767260714,20.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.03465474906713585,40.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.03715844846252964,50.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.04244106359649122,60.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.04576403026232282,70.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.04864455876335608,80.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.054928829478189715,90.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.03774585158355795,95.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.006133177570093458,98.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.03013950168843864,0.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.029492315653699752,20.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.04045806623931624,40.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.035044462143928035,50.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.03465325942272663,60.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.03671949157797916,70.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.04179630276440288,80.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.048640770564598694,90.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.05293928430402772,95.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.023119434990118225,98.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.0230272263844281,0.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.041994488131708946,20.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.0419611117406596,40.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.029064631577821968,50.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.04214362545289855,60.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.04244833325927243,70.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.035095919517116395,80.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.051524950681492106,90.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.011927612921076296,95.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.004074622844827586,98.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.12662056849117306,0.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.11805005301780375,20.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.09491353574360234,40.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.09467644351652299,50.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.057113465652069186,60.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.031331516274026645,70.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.01693313953488372,80.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.00968902965735675,90.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.008275037813310284,95.0
COIL20,mcar,mean supervised_cae,mean,supervised_cae,0.006317284688995216,98.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.13071657583751525,0.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.1320202613150085,20.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.10708628686312785,40.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.09047622767723873,50.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.09844295342957905,60.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.08333069630025014,70.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.060547458924858605,80.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.012457215866466618,90.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.009600257437070938,95.0
COIL20,mcar,ice supervised_cae,ice,supervised_cae,0.007690173527037935,98.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.1448428339301792,0.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.12274427399429286,20.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.1195067828209092,40.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.10564519858352164,50.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.0874348617652189,60.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.06788956974449371,70.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.05665942387922686,80.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.01666959031785323,90.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.009576612903225808,95.0
COIL20,mcar,missforest supervised_cae,missforest,supervised_cae,0.00873032189849624,98.0
PBMC,mcar,mean cae,mean,cae,0.6270206584083236,0.0
PBMC,mcar,mean cae,mean,cae,0.5972435283699091,20.0
PBMC,mcar,mean cae,mean,cae,0.6008930630838426,40.0
PBMC,mcar,mean cae,mean,cae,0.5619558009456809,50.0
PBMC,mcar,mean cae,mean,cae,0.5783402816614978,60.0
PBMC,mcar,mean cae,mean,cae,0.5489221617774163,70.0
PBMC,mcar,mean cae,mean,cae,0.5433827660886025,80.0
PBMC,mcar,mean cae,mean,cae,0.5116573614557486,90.0
PBMC,mcar,mean cae,mean,cae,0.5112882407554177,95.0
PBMC,mcar,mean cae,mean,cae,0.4202797202797202,98.0
PBMC,mcar,mean cae,mean,cae,0.3598059422882477,99.0
PBMC,mcar,mean cae,mean,cae,0.33437422705911446,99.9
PBMC,mcar,mean cae,mean,cae,0.3386888670434996,99.99
PBMC,mcar,mean cae,mean,cae,0.3386888670434996,100.0
PBMC,mcar,mean cae,mean,cae,0.6957448659937348,0.0
PBMC,mcar,mean cae,mean,cae,0.6759761271976937,20.0
PBMC,mcar,mean cae,mean,cae,0.6201659656953843,40.0
PBMC,mcar,mean cae,mean,cae,0.629782017196767,50.0
PBMC,mcar,mean cae,mean,cae,0.6727136752136753,60.0
PBMC,mcar,mean cae,mean,cae,0.6440332476813462,70.0
PBMC,mcar,mean cae,mean,cae,0.6092847198050817,80.0
PBMC,mcar,mean cae,mean,cae,0.5672793422793423,90.0
PBMC,mcar,mean cae,mean,cae,0.533293786557775,95.0
PBMC,mcar,mean cae,mean,cae,0.5096737076021542,98.0
PBMC,mcar,mean cae,mean,cae,0.4802788174267048,99.0
PBMC,mcar,mean cae,mean,cae,0.36913129973474806,99.9
PBMC,mcar,mean cae,mean,cae,0.3528356664801947,99.99
PBMC,mcar,mean cae,mean,cae,0.38745003091818975,100.0
PBMC,mcar,mean cae,mean,cae,0.7063029165679514,0.0
PBMC,mcar,mean cae,mean,cae,0.7307692307692307,20.0
PBMC,mcar,mean cae,mean,cae,0.6874783262050629,40.0
PBMC,mcar,mean cae,mean,cae,0.6917374165080586,50.0
PBMC,mcar,mean cae,mean,cae,0.7013706222421819,60.0
PBMC,mcar,mean cae,mean,cae,0.7049906027654719,70.0
PBMC,mcar,mean cae,mean,cae,0.6390180332488025,80.0
PBMC,mcar,mean cae,mean,cae,0.4916390291490318,90.0
PBMC,mcar,mean cae,mean,cae,0.4995187038025912,95.0
PBMC,mcar,mean cae,mean,cae,0.4630349930267519,98.0
PBMC,mcar,mean cae,mean,cae,0.43450906959040275,99.0
PBMC,mcar,mean cae,mean,cae,0.3386888670434996,99.9
PBMC,mcar,mean cae,mean,cae,0.3386888670434996,99.99
PBMC,mcar,mean cae,mean,cae,0.3386888670434996,100.0
PBMC,mcar,mean lasso,mean,lasso,0.9179980276134122,0.0
PBMC,mcar,mean lasso,mean,lasso,0.9033453525641026,20.0
PBMC,mcar,mean lasso,mean,lasso,0.8741616208663251,40.0
PBMC,mcar,mean lasso,mean,lasso,0.8545578861228358,50.0
PBMC,mcar,mean lasso,mean,lasso,0.8359008294575303,60.0
PBMC,mcar,mean lasso,mean,lasso,0.8025970422833772,70.0
PBMC,mcar,mean lasso,mean,lasso,0.759169856646921,80.0
PBMC,mcar,mean lasso,mean,lasso,0.6919658119658119,90.0
PBMC,mcar,mean lasso,mean,lasso,0.6392980357984405,95.0
PBMC,mcar,mean lasso,mean,lasso,0.6000467153206658,98.0
PBMC,mcar,mean lasso,mean,lasso,0.5665064102564104,99.0
PBMC,mcar,mean lasso,mean,lasso,0.4223507612179488,99.9
PBMC,mcar,mean lasso,mean,lasso,0.34668109668109665,99.99
PBMC,mcar,mean lasso,mean,lasso,0.3280051941627505,100.0
PBMC,mcar,mean lasso,mean,lasso,0.9179980276134122,0.0
PBMC,mcar,mean lasso,mean,lasso,0.9033453525641026,20.0
PBMC,mcar,mean lasso,mean,lasso,0.8741616208663251,40.0
PBMC,mcar,mean lasso,mean,lasso,0.8545578861228358,50.0
PBMC,mcar,mean lasso,mean,lasso,0.8406273290593325,60.0
PBMC,mcar,mean lasso,mean,lasso,0.8025970422833772,70.0
PBMC,mcar,mean lasso,mean,lasso,0.759169856646921,80.0
PBMC,mcar,mean lasso,mean,lasso,0.6919658119658119,90.0
PBMC,mcar,mean lasso,mean,lasso,0.6441649774174045,95.0
PBMC,mcar,mean lasso,mean,lasso,0.6000467153206658,98.0
PBMC,mcar,mean lasso,mean,lasso,0.5764532959406652,99.0
PBMC,mcar,mean lasso,mean,lasso,0.44320644144587806,99.9
PBMC,mcar,mean lasso,mean,lasso,0.34668109668109665,99.99
PBMC,mcar,mean lasso,mean,lasso,0.3280051941627505,100.0
PBMC,mcar,mean lasso,mean,lasso,0.9179980276134122,0.0
PBMC,mcar,mean lasso,mean,lasso,0.9082399773371914,20.0
PBMC,mcar,mean lasso,mean,lasso,0.8741616208663251,40.0
PBMC,mcar,mean lasso,mean,lasso,0.8545578861228358,50.0
PBMC,mcar,mean lasso,mean,lasso,0.8359008294575303,60.0
PBMC,mcar,mean lasso,mean,lasso,0.797852564102564,70.0
PBMC,mcar,mean lasso,mean,lasso,0.759169856646921,80.0
PBMC,mcar,mean lasso,mean,lasso,0.6919658119658119,90.0
PBMC,mcar,mean lasso,mean,lasso,0.6392980357984405,95.0
PBMC,mcar,mean lasso,mean,lasso,0.6000467153206658,98.0
PBMC,mcar,mean lasso,mean,lasso,0.5665064102564104,99.0
PBMC,mcar,mean lasso,mean,lasso,0.44320644144587806,99.9
PBMC,mcar,mean lasso,mean,lasso,0.34668109668109665,99.99
PBMC,mcar,mean lasso,mean,lasso,0.3280051941627505,100.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,0.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,20.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,40.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,50.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,60.0
PBMC,mnar,mean lasso,mean,lasso,0.9131239685363397,70.0
PBMC,mnar,mean lasso,mean,lasso,0.9033453525641026,80.0
PBMC,mnar,mean lasso,mean,lasso,0.8889220778292318,90.0
PBMC,mnar,mean lasso,mean,lasso,0.8985810275832117,95.0
PBMC,mnar,mean lasso,mean,lasso,0.9084442346472108,98.0
PBMC,mnar,mean lasso,mean,lasso,0.8988067856627067,99.0
PBMC,mnar,mean lasso,mean,lasso,0.8840144230769231,99.9
PBMC,mnar,mean lasso,mean,lasso,0.8689828345299706,99.99
PBMC,mnar,mean lasso,mean,lasso,0.3280051941627505,100.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,0.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,20.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,40.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,50.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,60.0
PBMC,mnar,mean lasso,mean,lasso,0.9131239685363397,70.0
PBMC,mnar,mean lasso,mean,lasso,0.9033453525641026,80.0
PBMC,mnar,mean lasso,mean,lasso,0.8889220778292318,90.0
PBMC,mnar,mean lasso,mean,lasso,0.9034710761514885,95.0
PBMC,mnar,mean lasso,mean,lasso,0.9084442346472108,98.0
PBMC,mnar,mean lasso,mean,lasso,0.8988067856627067,99.0
PBMC,mnar,mean lasso,mean,lasso,0.8790945093301115,99.9
PBMC,mnar,mean lasso,mean,lasso,0.8689828345299706,99.99
PBMC,mnar,mean lasso,mean,lasso,0.3280051941627505,100.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,0.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,20.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,40.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,50.0
PBMC,mnar,mean lasso,mean,lasso,0.9179980276134122,60.0
PBMC,mnar,mean lasso,mean,lasso,0.9131239685363397,70.0
PBMC,mnar,mean lasso,mean,lasso,0.9033453525641026,80.0
PBMC,mnar,mean lasso,mean,lasso,0.8889220778292318,90.0
PBMC,mnar,mean lasso,mean,lasso,0.9034710761514885,95.0
PBMC,mnar,mean lasso,mean,lasso,0.9084442346472108,98.0
PBMC,mnar,mean lasso,mean,lasso,0.8988067856627067,99.0
PBMC,mnar,mean lasso,mean,lasso,0.8790945093301115,99.9
PBMC,mnar,mean lasso,mean,lasso,0.8689828345299706,99.99
PBMC,mnar,mean lasso,mean,lasso,0.3280051941627505,100.0
PBMC,mcar,mean MLP,mean,MLP,0.8990314592354819,0.0
PBMC,mcar,mean MLP,mean,MLP,0.8749768775434702,20.0
PBMC,mcar,mean MLP,mean,MLP,0.8413351502271857,40.0
PBMC,mcar,mean MLP,mean,MLP,0.7932548927202725,50.0
PBMC,mcar,mean MLP,mean,MLP,0.8076923076923077,60.0
PBMC,mcar,mean MLP,mean,MLP,0.7689745250585447,70.0
PBMC,mcar,mean MLP,mean,MLP,0.7400963406908627,80.0
PBMC,mcar,mean MLP,mean,MLP,0.7107365111952266,90.0
PBMC,mcar,mean MLP,mean,MLP,0.6292743051551147,95.0
PBMC,mcar,mean MLP,mean,MLP,0.5512267904509284,98.0
PBMC,mcar,mean MLP,mean,MLP,0.5920083555861831,99.0
PBMC,mcar,mean MLP,mean,MLP,0.4936306783190123,99.9
PBMC,mcar,mean MLP,mean,MLP,0.4746756113791684,99.99
PBMC,mcar,mean MLP,mean,MLP,0.44590410368205446,100.0
PBMC,mcar,mean MLP,mean,MLP,0.9182030366948799,0.0
PBMC,mcar,mean MLP,mean,MLP,0.8701472928874386,20.0
PBMC,mcar,mean MLP,mean,MLP,0.8317346586797387,40.0
PBMC,mcar,mean MLP,mean,MLP,0.8172739073224509,50.0
PBMC,mcar,mean MLP,mean,MLP,0.7884224190049433,60.0
PBMC,mcar,mean MLP,mean,MLP,0.7784366096866097,70.0
PBMC,mcar,mean MLP,mean,MLP,0.739662860075704,80.0
PBMC,mcar,mean MLP,mean,MLP,0.739373126873127,90.0
PBMC,mcar,mean MLP,mean,MLP,0.6578712865996056,95.0
PBMC,mcar,mean MLP,mean,MLP,0.5889249374896115,98.0
PBMC,mcar,mean MLP,mean,MLP,0.5475751115729833,99.0
PBMC,mcar,mean MLP,mean,MLP,0.4807692307692308,99.9
PBMC,mcar,mean MLP,mean,MLP,0.48589962112649315,99.99
PBMC,mcar,mean MLP,mean,MLP,0.5107734818991363,100.0
PBMC,mcar,mean MLP,mean,MLP,0.8798104704855277,0.0
PBMC,mcar,mean MLP,mean,MLP,0.8749768775434702,20.0
PBMC,mcar,mean MLP,mean,MLP,0.8413351522619258,40.0
PBMC,mcar,mean MLP,mean,MLP,0.8413351502271857,50.0
PBMC,mcar,mean MLP,mean,MLP,0.8172063092290618,60.0
PBMC,mcar,mean MLP,mean,MLP,0.778231325249674,70.0
PBMC,mcar,mean MLP,mean,MLP,0.7448208421221264,80.0
PBMC,mcar,mean MLP,mean,MLP,0.7100381507598003,90.0
PBMC,mcar,mean MLP,mean,MLP,0.6667681865645668,95.0
PBMC,mcar,mean MLP,mean,MLP,0.5650572261397003,98.0
PBMC,mcar,mean MLP,mean,MLP,0.5031663484048575,99.0
PBMC,mcar,mean MLP,mean,MLP,0.5285846922223171,99.9
PBMC,mcar,mean MLP,mean,MLP,0.45548528712331593,99.99
PBMC,mcar,mean MLP,mean,MLP,0.49990753582986586,100.0
PBMC,mcar,mean rf,mean,rf,0.8936798878205129,0.0
PBMC,mcar,mean rf,mean,rf,0.903038590748557,20.0
PBMC,mcar,mean rf,mean,rf,0.8576139808233276,40.0
PBMC,mcar,mean rf,mean,rf,0.8159661500131759,50.0
PBMC,mcar,mean rf,mean,rf,0.7267334885597019,60.0
PBMC,mcar,mean rf,mean,rf,0.605039450863522,70.0
PBMC,mcar,mean rf,mean,rf,0.48163331379120256,80.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,90.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,95.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,98.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,99.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,99.9
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,99.99
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,100.0
PBMC,mcar,mean rf,mean,rf,0.8936798878205129,0.0
PBMC,mcar,mean rf,mean,rf,0.8731684981684981,20.0
PBMC,mcar,mean rf,mean,rf,0.8426573426573426,40.0
PBMC,mcar,mean rf,mean,rf,0.8052900223649088,50.0
PBMC,mcar,mean rf,mean,rf,0.7148605330693297,60.0
PBMC,mcar,mean rf,mean,rf,0.5836488240566184,70.0
PBMC,mcar,mean rf,mean,rf,0.49844507969507973,80.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,90.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,95.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,98.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,99.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,99.9
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,99.99
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,100.0
PBMC,mcar,mean rf,mean,rf,0.8936798878205129,0.0
PBMC,mcar,mean rf,mean,rf,0.8881733131733132,20.0
PBMC,mcar,mean rf,mean,rf,0.8369872206577409,40.0
PBMC,mcar,mean rf,mean,rf,0.766924579326923,50.0
PBMC,mcar,mean rf,mean,rf,0.6905294431183969,60.0
PBMC,mcar,mean rf,mean,rf,0.5908577924422995,70.0
PBMC,mcar,mean rf,mean,rf,0.4465886443056189,80.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,90.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,95.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,98.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,99.0
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,99.9
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,99.99
PBMC,mcar,mean rf,mean,rf,0.3386888670434996,100.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,0.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,20.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,40.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,50.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,60.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,70.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,80.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,90.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,95.0
PBMC,mnar,mean rf,mean,rf,0.8887669485837025,98.0
PBMC,mnar,mean rf,mean,rf,0.8881733131733132,99.0
PBMC,mnar,mean rf,mean,rf,0.6966887237409625,99.9
PBMC,mnar,mean rf,mean,rf,0.3386888670434996,99.99
PBMC,mnar,mean rf,mean,rf,0.3386888670434996,100.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,0.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,20.0
